,0,1,2,3,4
94477,96555,25198,44115,14630,53440
94478,35777,95104,81076,92863,16983
94479,43184,56875,9970,74025,64016
94480,26236,93553,71526,92100,29093
94481,40447,33989,57509,31103,17057
94482,35520,56454,28978,79431,8963
94483,57029,89854,45787,4821,57055
94484,11114,29459,64802,4672,92458
94485,89276,31696,58808,42091,47508
41755,94486,75356,26597,71418,77598
94487,40043,4146,68800,73388,86714
94488,47843,39105,89474,68291,8779
94489,44087,54916,5777,14293,35000
94490,12828,5470,35573,66229,75542
94491,91843,49481,61183,86333,44099
94492,53064,92899,94239,42664,10317
94493,54952,84986,99395,13172,25153
94494,26022,41109,55848,51367,91917
94495,10749,52353,65513,13418,70418
94496,83832,84154,54313,42352,88000
94497,95340,18849,45990,24324,41701
94498,51976,17686,19429,83784,60479
94499,53840,80945,46594,934,35830
94500,18585,69872,65712,64728,46937
94501,88849,25292,78981,57598,2016
94502,48075,90401,26487,38728,79384
94503,50419,54730,66561,23127,7439
94504,50411,22258,88011,82758,71725
63583,94505,87543,36633,80261,49458
94506,43284,47225,91364,12169,87443
94507,72874,29523,63120,33392,82431
94508,6832,11541,87080,80204,23772
94509,91392,13418,23946,62194,88305
94510,21993,85872,99276,11504,92319
94511,41158,8901,51569,93002,85975
94512,27142,59374,46078,97676,23329
94513,5394,20277,39174,57006,42821
94514,38559,58218,97176,22229,0
94515,34907,5889,43929,38363,90538
94516,6967,7061,33912,7806,8012
94517,67574,90608,58604,45935,45446
94518,75014,90840,76895,58808,78324
94519,34652,71577,25584,23048,54710
94520,75997,75996,94698,95702,95458
94521,85063,83147,72708,56556,15551
94522,60814,14275,80904,13273,62818
94523,71664,63706,93707,50176,30713
94524,46232,23038,72239,61915,38282
94525,32093,45648,56509,80212,41859
94526,26352,39082,77549,42459,76058
94527,13611,88030,38021,33059,22626
94528,14712,34874,84426,92732,9672
94529,57061,80013,10141,95958,91681
94530,96512,14607,73592,19654,63839
94531,86448,71447,24384,19136,28574
94532,27757,46081,29365,20752,18585
94533,95340,47462,5069,58563,68500
94534,44844,4606,42405,75835,56828
94535,45252,1877,2383,75655,28165
78577,94536,98324,10144,23756,85592
94537,83690,61610,3268,36041,67745
94538,90872,75059,22073,82416,42353
94539,93912,34016,52773,21068,34864
94540,25008,85051,51802,53280,28202
94541,16505,98431,83660,60473,44406
94542,99869,21308,46310,83601,84435
94543,13324,34319,61603,25035,85310
94544,48705,89780,29951,62447,22247
94545,38158,36042,50775,28559,72920
94546,42671,30537,67448,55717,75869
94547,54952,25806,4621,13172,64878
94548,67437,18573,31446,32930,50827
94549,62498,23869,70952,98685,89124
94550,87265,63249,65915,27965,55938
94551,73950,34835,87963,87105,30626
94552,59275,64815,86688,64314,42271
94553,15589,83093,96252,16355,42531
94554,88760,81349,84515,72981,65084
94555,13561,28067,28210,87592,13183
94556,69038,54395,3882,20026,72058
94557,89129,43584,13285,81657,62352
94558,22569,15086,8138,87292,51603
94559,85972,42001,48522,30919,56557
94560,25503,53414,38189,34078,19863
94561,75738,96757,71970,21331,65898
94562,85680,17559,43325,37834,28296
94563,54065,82580,84560,54299,11766
94564,58566,81723,72450,95758,10959
94565,17663,26927,93696,67712,94088
94566,28237,4010,31422,13768,13032
94567,49162,73928,2809,90579,37783
94568,7207,18018,88465,42437,68999
94569,74923,10763,51302,12624,5120
94570,79490,70471,65146,8493,3690
94571,12669,405,91078,87015,93216
94572,38417,65554,71678,57465,13429
94573,89725,22004,14401,79747,35839
94574,9144,88684,12789,37139,54815
94575,72277,96818,63517,43182,95032
94576,71953,47826,96230,21976,29235
94577,12007,46078,94267,11880,1860
94578,89913,69726,74185,36625,87157
94579,70476,69609,71741,16839,56697
94580,85360,63408,34035,60566,60607
94581,81874,26972,30083,37138,46046
94582,58568,61962,67570,91932,480
94583,16586,89131,97839,86312,3820
94584,78293,1357,49568,99728,78901
94585,53787,74090,29839,34480,73675
94586,90627,18524,30038,86126,86177
94587,18971,89898,4457,23795,33770
94588,79030,91370,93567,10684,32805
94589,2188,87659,972,2467,39425
94590,22066,68315,90845,4935,71055
94591,28916,52821,91404,83577,21706
94592,84370,27877,58728,13718,69750
94593,37034,4393,98085,36381,77746
94594,94595,50744,37381,3492,88071
94595,94594,95306,61530,61502,75936
94596,52679,60701,53356,46692,25121
94597,98484,96232,89828,72582,91159
94598,14079,17238,10760,85334,7475
94599,91527,12698,41119,66779,29310
94600,79270,71491,9894,37376,38061
94601,14307,61133,52760,58920,79270
94602,48442,99383,42639,32318,19568
94603,16256,27875,26983,65820,51006
94604,10724,87838,36432,19654,17911
94605,75717,35730,13558,89375,77826
94606,58474,19151,51974,97294,94015
94607,51198,16839,82625,7701,11850
94608,51600,99682,68603,83802,5681
94609,48009,12982,93728,46324,1373
94610,44036,46123,24219,69373,81434
94611,56465,33368,33369,56434,93876
94612,38084,90967,75505,98405,67159
94613,95413,88146,95780,25499,3819
94614,61114,35839,24130,14203,42339
94615,91015,72818,57321,21571,58007
94616,54610,37859,53071,67433,29519
94617,73532,1116,67032,4238,31323
94618,3490,85177,69009,15832,40703
94619,56502,24618,41310,69528,30748
94620,23299,46098,73674,84427,76027
94621,12584,72149,74092,75512,49689
94622,10128,6303,13664,50583,25492
94623,60148,42079,66525,857,70351
94624,10947,28012,63913,46598,31347
94625,14244,2574,78512,94131,64005
94626,68781,27271,52213,63706,20387
94627,70279,65027,8466,24087,23330
94628,8653,77756,53550,24318,77936
94629,17874,80771,79794,21406,52242
94630,57507,74114,19668,81974,50307
94631,74057,43527,97075,18610,94407
57186,94632,94175,59243,55713,60427
94633,74720,32062,8900,16366,6606
94634,32237,31911,16439,25715,54174
94635,65799,83920,37987,18867,82660
94636,20738,98648,58309,15061,90507
94637,97115,1039,35879,80772,65597
94638,47150,65028,30600,377,62671
94639,68108,66304,97724,23818,50947
94640,2069,50787,91124,69638,69894
94641,37348,87909,94640,98505,58127
94642,37005,65247,24358,74706,99299
94643,19106,4623,74319,19042,7463
94644,29583,98826,42458,55453,24262
94645,63295,52928,54066,97797,47703
94646,29486,71442,41596,78327,37821
94647,26594,8229,18974,30818,54293
94648,57602,3568,94585,34728,21251
94649,48100,49854,72676,40339,4247
94650,18530,33986,74448,56680,59469
94651,27366,59387,43427,67982,59338
94652,35665,95791,9405,35953,95537
94653,93734,32349,81545,71390,23808
94654,78664,48433,6010,50314,59816
94655,17918,36207,92111,24992,86224
94656,25516,51853,31721,97282,95990
94657,54663,56323,57526,40345,74303
94658,87479,83370,57538,7493,87609
94659,1872,80501,43451,64369,8301
94660,7205,19096,81624,78623,61163
94661,480,6191,75266,37833,76100
94662,1842,19707,70647,74664,62135
94663,86102,1330,21714,13663,29741
94664,99,40177,92781,22689,41706
94665,67500,21891,91488,99082,90587
94666,4994,9097,37586,76034,48110
94667,54838,10929,985,697,51672
94668,16452,71473,42244,34628,69490
94669,56205,75809,10329,17998,74323
94670,40843,73403,30567,76260,64423
94671,44565,61442,44102,59948,9235
94672,86860,80647,13526,37951,28596
94673,12399,55202,71470,31690,48045
94674,15417,76583,45757,32391,53514
94675,49426,23661,96977,3005,46937
94676,4997,94690,13915,10667,75351
94677,11583,20325,43442,46651,53845
94678,21562,49926,30117,50383,78410
94679,62545,85988,12853,11606,58516
94680,24267,41091,82593,20719,31981
94681,29798,56857,7659,47244,46047
94682,23188,92353,39529,6863,31650
94683,85938,30659,17937,68036,60222
94684,65670,52290,75954,39373,17322
94685,53247,49375,90113,46519,85773
58942,94686,14707,54787,39205,71703
94687,67982,11701,51198,79524,30925
94688,242,25108,14569,70436,68819
94689,95186,91033,38490,23633,24252
94690,79289,6210,94676,97514,48320
94691,60340,96366,64471,18168,27592
94692,68824,5076,40377,50830,32338
94693,52883,77771,4770,28014,82928
94694,18627,45082,67060,98072,51471
94695,0,66673,66671,66670,66669
94696,94288,8937,12291,25345,20934
94697,71762,30173,22249,60340,5822
94698,57378,33581,83790,37465,54465
94699,68065,14619,62909,45944,5547
94700,82984,34070,40570,55181,15061
94701,59748,38575,92261,55914,44280
94702,50876,19304,79987,51526,35976
94703,77748,75713,45147,61502,56980
94704,1209,41370,83442,43847,84771
94705,52755,48776,19747,12487,62332
94706,98143,44863,8060,75990,99434
94707,81681,34874,43038,14804,64341
94708,20323,83371,38103,60832,33088
94709,16806,12168,87225,6261,422
94710,32585,78852,68628,73325,16017
94711,71497,92018,75515,35190,22931
94712,24676,4738,19910,32705,635
94713,24081,29136,8371,32803,36435
94714,27157,35246,10622,74497,74817
94715,35566,84986,37542,71026,6069
94716,84890,96554,11803,10215,24875
94717,17883,97948,74083,22307,27847
94718,61441,41864,86451,73569,12691
94719,62271,6622,55028,19181,70069
94720,76498,45587,85656,58250,25530
94721,75392,1798,90336,73867,73095
94722,50875,83150,64500,50691,31752
94723,44259,19063,43456,60220,24992
94724,27618,84372,45586,37422,31252
94725,30783,57004,79471,68898,5799
94726,29537,7939,90770,47223,78137
94727,66884,15005,53774,2829,62728
94728,66958,36303,49170,3566,8817
94729,79490,34930,65146,52494,93690
94730,75175,57811,67047,41370,67524
94731,74007,92138,17857,33159,54303
94732,84986,57239,24123,47460,19096
94733,87921,27660,58855,91937,280
94734,92900,20592,27944,89407,96437
94735,34306,92468,74074,93903,35718
94736,77182,66304,2079,40695,21807
94737,57646,98630,38407,41937,59462
94738,93691,65060,78066,47160,61065
94739,23060,72286,52755,84631,63828
94740,382,81654,92732,64877,6829
94741,76627,20890,24766,69130,81505
94742,96555,86981,25855,32102,44115
94743,52151,31605,98679,43805,97334
94744,0,66663,66672,66671,66670
94745,78669,4656,72790,21682,3119
94746,63358,88205,7765,14082,50701
94747,83161,75070,96862,52354,32921
94748,39828,87104,73083,35956,98038
94749,57268,16197,45867,25643,78662
94750,69163,96100,75876,30102,11159
94751,93171,11416,93227,37810,70786
94752,18215,76246,36645,62261,60416
94753,41949,84892,17786,36432,20335
94754,96039,91199,23884,63479,1921
94755,43998,31400,19088,12211,21864
94756,55935,85142,52678,58187,64366
94757,29211,35563,28849,64067,25007
94758,42295,70471,54842,27960,3690
94759,54784,76611,31265,1434,33050
94760,82878,74944,40950,86598,33737
94761,97078,4002,62394,98343,88259
94762,24989,70950,37415,26309,47464
94763,8938,1296,88107,92372,91483
94764,84812,39420,93704,33814,95544
94765,37980,62342,75271,45540,74944
94766,29820,18586,86697,98432,27250
94767,91044,54505,60872,32994,39481
94768,45822,72192,333,20009,98952
94769,48020,15097,76413,50022,98973
94770,2301,46410,3024,83529,77046
94771,67278,40923,18365,16515,81874
94772,66274,9111,95347,99844,74097
94773,74607,43989,47144,88385,66229
94774,7300,20845,80774,21580,90495
94775,99412,92662,45263,24541,76216
94776,83339,31540,81253,33453,44658
94777,36334,73490,93285,40863,59901
37712,94778,13516,38382,41322,67175
31313,94779,44731,39049,46572,8533
94780,96736,75331,40185,13883,75259
94781,36243,63140,6632,2717,91305
94782,3865,91972,96539,21830,418
94783,61608,10868,38502,89791,77493
94784,85705,64175,92083,99847,17731
94785,76111,85568,84014,88737,3465
94786,63940,67393,46249,78539,42357
94787,64733,27952,86235,68984,28898
94788,78004,20604,29199,35925,64783
94789,14662,92142,91247,38467,15781
94790,14883,72507,74924,15825,60035
94791,98112,26796,45654,1209,65850
94792,57327,66510,59221,37473,46994
94793,73420,78345,13320,56767,12312
94794,32810,25482,59184,92226,28559
94795,37638,84877,18774,75199,12319
94796,36514,83298,94188,22438,16870
94797,21597,98230,16574,14052,69903
94798,67338,85214,91941,76079,13848
94799,40695,57440,85836,93799,50958
94800,33973,64430,91581,14091,46783
94801,54178,45194,21931,11053,4686
94802,60086,15825,25655,41743,24397
94803,98420,57378,24916,21256,83790
94804,96531,3646,11526,18365,34754
94805,69025,10051,19743,15105,53960
94806,12036,69235,41414,15295,97437
94807,25470,27607,9495,65495,93539
94808,41489,88164,54075,8026,95201
94809,61338,38340,25353,98927,86204
94810,84002,46372,38816,77568,36924
94811,69799,3331,16681,45018,55591
94812,7477,80778,99780,10945,88055
94813,82538,80550,17286,55311,71290
94814,83849,48095,59093,28268,68920
94815,41333,17312,52619,39546,40994
94816,30093,5912,23038,56073,5796
94817,58486,55362,31592,70166,54642
94818,8393,65429,31124,60221,16796
94819,85805,1891,79194,79564,87731
94820,81868,39598,78152,79265,19809
94821,24270,32428,38543,82982,38183
94822,51062,11065,19070,90440,82
94823,44868,24270,64794,48420,23358
94824,76551,72185,63576,60120,41766
94825,5691,39399,25696,40430,98314
94826,6813,47862,95118,9430,93949
94827,4110,70213,74178,19899,59536
94828,96702,65380,86643,68967,63026
94829,82113,91714,31509,23769,1959
94830,91392,65929,97143,88305,78368
94831,41519,89116,28669,73571,41120
94832,32416,88704,89898,77009,76722
94833,95387,44776,93921,6577,46312
94834,92061,35719,47995,80691,39029
94835,94995,59557,5690,60186,38612
94836,34479,59396,74186,17484,57513
94837,24793,43348,52164,63547,18693
94838,50956,28850,2339,75532,8246
94839,92181,34835,92954,37217,68627
94840,39481,95862,33831,61969,70751
94841,54922,71451,58853,60433,88064
94842,95643,46614,29827,35295,75664
94843,54870,71221,62708,72999,32633
94844,34827,58433,30212,70404,48111
94845,21375,35573,58557,41079,51259
94846,40974,2924,73042,53124,71319
94847,93577,12695,41275,70884,45041
94848,6363,19727,2221,297,32111
94849,96353,76833,45587,82512,25629
94850,96078,30219,93556,61558,29464
94851,40406,29535,99110,43441,20958
94852,35246,84552,87391,65595,39711
94853,81776,41239,52991,70464,17746
94854,88091,61181,41901,84385,16796
94855,41699,18508,53329,99079,48059
94856,33731,75935,27731,66438,4487
94857,14865,63231,62261,52874,85565
94858,66600,67612,90953,37718,42853
94859,86746,38652,70647,12925,74664
94860,75116,71710,31347,18694,87312
94861,95046,33452,7584,14941,12247
94862,7302,17125,4555,19190,69098
94863,99766,1832,38387,39306,17784
94864,71648,64348,35774,65265,47550
94865,47013,63535,96118,47924,72067
94866,31537,64175,43156,62585,59098
94867,41027,96980,42135,33693,60279
94868,1209,43847,84771,41370,43291
94869,34835,92954,37217,29189,98537
94870,30740,45873,83833,22679,33405
94871,33037,40713,65647,38971,45616
94872,30567,64423,76260,33284,64745
94873,16527,36477,50712,25805,93929
94874,21289,35199,28624,28282,29697
94875,71325,753,79336,40874,54927
94876,5458,77216,3092,88013,30285
94877,87427,54986,68177,95709,52398
94878,580,35471,16181,79853,11580
94879,81138,95116,21,35074,59845
94880,23139,32227,11954,43729,11634
94881,85307,0,66662,66671,66670
94882,92552,50775,80730,34835,37825
94883,96022,15302,51811,97563,28592
94884,76109,15787,28869,83982,20868
94885,95096,21883,99946,26935,75517
94886,78345,57576,87281,98865,6203
94887,3078,77628,66048,31030,15627
94888,80833,59562,66798,3447,12278
94889,46032,2038,86446,60643,80210
94890,71492,7908,12774,47743,87267
94891,45786,88517,85302,28845,66305
94892,57360,96617,94768,76761,22242
94893,43757,62944,97875,8010,69278
94894,14510,60662,70248,6187,18632
94895,97080,63307,26014,98657,87248
94896,5637,50333,81791,80790,38623
94897,21638,12478,4665,59907,99468
94898,69417,75242,72776,41407,89634
94899,47693,85832,42105,85144,79747
94900,20780,35959,4985,45665,18735
94901,72776,69338,21567,47040,4567
94902,46457,90651,71173,45484,16859
94903,14497,21761,29820,5617,77456
94904,98096,39649,76243,43330,63712
94905,94369,71682,7728,34358,43341
94906,97639,69914,26987,94080,96431
94907,17871,55070,83750,1209,43847
94908,79495,83450,31644,95547,84766
94909,4632,30869,8935,63453,55706
94910,69064,80532,25021,19620,66133
94911,82886,83994,54226,75217,8299
94912,65320,79202,56676,9822,21927
94913,69621,17016,70883,53763,17195
94914,32010,33305,81797,65131,24990
94915,22872,78001,10629,98327,29790
94916,66157,65861,35477,95206,80065
94917,72507,51657,49104,62547,35971
94918,40695,86110,4033,36053,99806
94919,98920,64341,44552,99348,22298
94920,93975,82465,3725,58218,66656
94921,70339,13625,83815,14415,62734
94922,27867,63018,22511,34137,5379
94923,24847,34638,16425,13665,93068
94924,48316,23807,43961,39797,18437
94925,53732,56569,71927,38788,52525
94926,26683,17001,6175,64310,40752
94927,66842,29520,91407,10290,97202
94928,75982,95353,98877,3995,5771
94929,95816,62970,14714,76056,93718
94930,77963,78495,93091,42459,76840
94931,3138,88114,46431,25552,8013
94932,41883,17779,57420,8709,44088
94933,97628,64063,9475,18694,89546
94934,71110,5939,24023,63578,87874
94935,82599,63153,90150,91670,44173
94936,65721,20269,60095,43891,77126
94937,18518,52765,79765,2420,32320
94938,93228,75552,7792,1765,77946
94939,87868,46597,16473,73727,47997
94940,19391,47902,38325,51031,7843
94941,69084,43481,99604,25136,50113
94942,2188,39425,44326,27958,23824
94943,38187,25441,76253,30260,10246
94944,32728,56005,64029,39898,28086
94945,99081,16473,87868,94939,25212
94946,45473,68660,76915,35435,60126
94947,75730,99178,46822,44192,55419
94948,15413,95400,44452,16666,74201
94949,4636,88064,53639,24338,41070
94950,15854,63722,85791,55856,60861
94951,14549,93620,79213,84349,39702
94952,18117,29409,80961,95003,99349
94953,77111,94772,36773,39391,98420
94954,89374,72687,48578,82497,5272
94955,93425,39585,81093,32572,30729
94956,85441,41025,83859,26370,11804
94957,41451,97678,21868,8432,51197
94958,44185,277,60701,47419,55362
94959,51752,65737,71661,98100,10939
94960,85972,30919,60283,28997,29776
94961,5711,2652,26189,13452,76832
94962,22470,72169,83683,43935,83160
94963,5210,52433,43631,57332,80590
94964,88212,70339,39512,73444,20383
94965,71492,52755,28041,52435,46736
94966,57301,99845,42181,49466,28403
94967,28760,76320,44958,49805,480
94968,19895,58533,79299,54830,98990
